city_slug,country,city,n_stations,mean_M,mean_I,mean_T,mean_D,imd4_mean,imd4_p10,imd4_p50,imd4_p90
world_gb_beryl_hertsmere,GB,beryl_hertsmere,27,0.1111111111111111,8.11111111111111,6.562375689876644,9.185185185185185,-0.3685732210218526,-0.483487187736094,-0.40793803627100433,-0.17020186426901582
world_de_nextbike_gie_en,DE,nextbike_gie_en,64,0.125,7.859375,4.990676009390376,11.5625,-0.36865087229559756,-0.47213516048113463,-0.4379284624368004,0.022165652281427056
world_it_verona_bike,IT,verona_bike,40,0.175,8.4,3.5675928385705147,5.75,-0.37043066894471044,-0.5026248035304495,-0.4581932965181127,-0.020895311636958062
world_gb_beryl_stevenage,GB,beryl_stevenage,47,0.0851063829787234,11.340425531914894,5.814348143219113,7.702127659574468,-0.37070216663333866,-0.47517860749664653,-0.409352213425397,-0.27400054083803554
world_fr_velam,FR,velam,46,0.10869565217391304,7.586956521739131,6.39915887537298,9.173913043478262,-0.37400719994862974,-0.48533861358210284,-0.41120772198145406,-0.14960339151332086
world_at_nextbike_klagenfurt_austria,AT,nextbike_klagenfurt_austria,50,0.14,10.28,3.1030706633153926,7.04,-0.3745194399689515,-0.4997728166668007,-0.4269474555281937,-0.05988403548821006
world_gb_beryl_canterbury,GB,beryl_canterbury,25,0.12,6.84,5.860394567851844,9.76,-0.37571659484827863,-0.47936187329103874,-0.43804950865124126,-0.12864885812132568
world_lt_cyclocity,LT,cyclocity,36,0.05555555555555555,9.083333333333334,7.549151978886357,10.0,-0.3778677108865931,-0.4559002519423499,-0.3958935326417884,-0.33336337634471697
world_es_moxsi_las_palmas_de_gran_canaria,ES,moxsi_las_palmas_de_gran_canaria,64,0.0,1.8125,17.79757018539525,7.21875,-0.3782371571062228,-0.4534347958256437,-0.38680768850467523,-0.26975822921068265
world_pl_koszali_ski_rower_miejski_poland,PL,koszali_ski_rower_miejski_poland,20,0.1,12.45,5.076307190099902,1.4,-0.38106460626867167,-0.490669608577938,-0.44511317212328894,-0.2358217880757158
world_gb_beryl_weymouth,GB,beryl_weymouth,32,0.15625,3.65625,8.265316973615464,2.5625,-0.38152338325628,-0.49796584149020295,-0.43181303356252165,-0.04976249918316052
world_us_trinity_metro_bikes,US,trinity_metro_bikes,57,0.10526315789473684,6.333333333333333,8.329666822353174,4.631578947368421,-0.3818291567076583,-0.49463102599018655,-0.4231275445485205,-0.20763571396327044
world_cz_nextbike_olbramovicevotice,CZ,nextbike_olbramovicevotice,20,0.1,0.1,12.961238005470884,5.9,-0.3834500835967053,-0.4542657795263885,-0.4236359416441471,-0.35773972020410466
world_us_capmetro,US,capmetro,84,0.05952380952380952,8.511904761904763,6.606549646415743,10.023809523809524,-0.38639614886307605,-0.48202009339244445,-0.42852650495426803,-0.22431164087198663
world_at_vvt_regiorad_tirol,AT,vvt_regiorad_tirol,21,0.09523809523809523,5.809523809523809,7.253935425898132,8.285714285714286,-0.3868280782093538,-0.4800144537655125,-0.4309535453191316,-0.33983941889839564
world_fr_v_lostan_lib,FR,v_lostan_lib,39,0.07692307692307693,8.384615384615385,4.64847683636017,12.0,-0.38817846534062694,-0.4763764555563984,-0.4323652979180922,-0.3009533385656831
world_es_bicipalma,ES,bicipalma,91,0.14285714285714285,2.67032967032967,5.914262229139683,9.824175824175825,-0.3897996501602719,-0.48598062946859233,-0.4507938912132392,-0.06671496240449493
world_fr_nemov_lo,FR,nemov_lo,52,0.038461538461538464,4.596153846153846,11.542874356540116,6.769230769230769,-0.3920176324902531,-0.4716801819836042,-0.41168047221232373,-0.324693076766816
world_gb_beryl_norwich,GB,beryl_norwich,205,0.014634146341463415,8.965853658536586,5.118085601229115,17.70731707317073,-0.3925263574009971,-0.4966370045504618,-0.41808415580065444,-0.25383679644959145
world_ca_v_lo,CA,v_lo,225,0.013333333333333334,3.5244444444444443,10.587874030075177,12.746666666666666,-0.39941742980570244,-0.48366232327074693,-0.4316899641812348,-0.28985550156857126
world_fr_impulsyon,FR,impulsyon,31,0.06451612903225806,7.032258064516129,6.938934636307823,6.709677419354839,-0.40007780440771235,-0.4818787520538004,-0.4304753379809438,-0.35953575428133033
world_fr_idecycle_pau,FR,idecycle_pau,40,0.05,6.8,9.127982983563687,3.8,-0.4001372124918043,-0.4847335349343961,-0.4248277243147369,-0.3496359021525655
world_es_ganxeta,ES,ganxeta,24,0.041666666666666664,6.5,6.924540812394704,11.166666666666666,-0.40068498920238355,-0.4602134186591751,-0.43284831196407636,-0.32849510996589093
world_de_usedomrad,DE,usedomrad,98,0.19387755102040816,1.4489795918367347,5.120666563760662,2.0816326530612246,-0.4025305062289217,-0.521798703928735,-0.48641955064960285,-0.034691937474808504
