city_slug,country,n_stations,M_mean,M_std,I_mean,I_std,T_mean,T_std,D_mean,D_std
world_se_lundahoj,SE,20,0.75,1.118033988749895,34.7,13.247045350806186,5.460381605982888,2.5148470115744592,8.4,2.927186542164947
world_si_bicikelj,SI,87,0.16091954022988506,0.36958692272718324,28.57471264367816,20.138261734128896,3.2978207364641055,1.4822238161612342,6.528735632183908,4.785732381704704
world_si_mbajk,SI,42,0.047619047619047616,0.21554026870452117,33.80952380952381,26.52126445063272,4.429317002181837,2.3173172964826394,11.571428571428571,6.782843698708897
world_si_nomago_bikes_go2go,SI,21,0.19047619047619047,0.6796357567879738,11.238095238095237,9.565065404401382,5.363680442428377,3.3988937490140674,5.619047619047619,4.018410014871435
world_si_nomago_bikes_kolesce,SI,84,0.11904761904761904,0.32578956563800526,5.440476190476191,6.494392744507234,12.932705273538623,21.481836340323852,4.5476190476190474,4.92939244992889
world_si_nomago_bikes_ljubljana_in_medvode,SI,49,0.16326530612244897,0.3734377890799553,27.020408163265305,19.793190954549633,4.185847446473766,4.07905058548045,2.7346938775510203,2.3432128069177587
world_sk_senica_bajk,SK,26,0.038461538461538464,0.19611613513818402,6.115384615384615,5.293973351477494,3.7662377042094253,2.3082616181028897,9.615384615384615,5.8451821054740325
world_tr_aar_bike,TR,118,0.4322033898305085,0.8110225007609516,1.7372881355932204,3.4304517808215578,8.301104236686557,9.26004969310493,3.8813559322033897,4.206566888014569
world_us_bay_wheels,US,628,1.2117834394904459,2.6317994046159363,6.909235668789809,8.545014162566996,8.214305248546575,6.052336713801606,14.305732484076433,10.734084644105518
world_us_bike_chattanooga,US,43,0.0,0.0,2.0930232558139537,2.9180387533603724,5.876756703543135,2.536872924330808,12.511627906976743,7.604422563542674
world_us_biketown,US,274,1.094890510948905,2.034080370831301,22.361313868613138,20.2301075745998,8.031444484264679,8.76993625472337,9.773722627737227,8.247537273208648
world_us_biki,US,134,0.0,0.0,4.268656716417911,4.879239708900295,4.927087212442073,4.523847217038005,21.119402985074625,7.857800851851581
world_us_blue_bikes,US,597,0.2931323283082077,0.5581937591269672,8.291457286432161,12.01378447882371,4.955779425388883,3.344290291298629,13.457286432160805,10.21613416719756
world_us_capital_bike_share,US,831,0.24789410348977137,0.5112397106881138,9.797833935018051,12.030284881857714,7.942092628299576,5.057285077173614,11.116726835138387,10.577976524164391
world_us_capmetro,US,84,0.05952380952380952,0.23802351185830545,8.511904761904763,11.28544648440044,6.606549646415743,3.354145337845266,10.023809523809524,5.961677192806861
world_us_citi_bike,US,2406,0.6408977556109726,0.9833828627866175,3.4925187032418954,5.83107188331458,5.421959088737246,4.18349182674499,30.531172069825438,11.0742187551684
world_us_divvy,US,2001,0.25837081459270367,0.6593262807046191,4.006996501749126,6.599769012964602,1.9999111212651626,2.8293525204176024,15.18840579710145,12.765891488934345
world_us_hibike,US,23,0.0,0.0,0.8260869565217391,2.1458665109936246,10.328655277887957,4.9279086632936275,1.1304347826086956,1.217461883894185
world_us_lyft_scooters_denver,US,119,0.3865546218487395,0.8547895339876933,19.571428571428573,17.393049180816323,5.6097124241458,3.5191534706369363,22.252100840336134,13.312552052827309
world_us_mogo_detroit,US,81,0.5925925925925926,1.1486707293408518,4.679012345679013,5.331104858502192,3.9571314864133273,2.247971147329676,4.1234567901234565,3.519171479373315
world_us_nike_biketown,US,25,0.08,0.27688746209726917,20.72,6.567089664887077,4.576098591607171,1.9866538240350244,17.04,6.541406576570516
world_us_pogoh,US,60,0.16666666666666666,0.41849879681768876,13.1,10.305009477869637,15.772014004272629,11.572889458676272,4.533333333333333,2.9427685953281677
world_us_trinity_metro_bikes,US,57,0.10526315789473684,0.3096201893516238,6.333333333333333,6.1188623281191905,8.329666822353174,4.956289449184672,4.631578947368421,4.2410897308667215
world_us_tugo,US,41,1.4390243902439024,1.7613741863642274,7.7073170731707314,7.086056387155779,5.8882246834328145,2.30304805189728,6.2439024390243905,4.3346308251388495
world_us_we_cycle,US,99,0.0,0.0,3.404040404040404,4.432991324149361,10.755432354723546,12.603266021249567,7.555555555555555,3.725867169908296
